datetime,open,high,low,close,volume
2017-03-28,122.73,123.87,122.48,123.51,24170354
2017-03-29,123.57,124.12,123.46,124.07,14039845
2017-03-30,124.05,124.41,123.92,124.28,16232264
2017-03-31,124.11,124.53,123.96,124.18,20020077
2017-04-03,124.29,124.6,123.43,124.12,24018195
2017-04-04,123.77,124.34,123.72,124.32,13563877
2017-04-05,124.48,125.23,123.58,123.8,32165727
2017-04-06,123.95,124.21,123.56,123.88,19029111
2017-04-07,123.83,124.19,123.37,123.81,16886401
2017-04-10,123.94,124.37,123.52,123.86,16765545
2017-04-11,123.71,123.93,122.43,123.32,34251078
2017-04-12,123.31,123.41,122.7,122.83,16160260
2017-04-13,122.67,123.38,122.32,122.34,23919668
2017-04-17,122.71,123.37,122.64,123.35,13651070
2017-04-18,122.93,123.52,122.85,123.16,13022818
2017-04-19,123.7,124.11,123.19,123.36,17972330
2017-04-20,123.88,124.67,123.67,124.39,22564276
2017-04-21,124.5,124.55,124.05,124.37,22634608
2017-04-24,125.74,125.98,125.53,125.87,23659980
2017-04-25,126.26,127.0,126.17,126.78,19898260
2017-04-26,126.81,127.13,126.52,126.6,25531555
2017-04-27,126.92,127.36,126.83,127.36,16419968
2017-04-28,127.86,127.91,127.38,127.58,23212039
2017-05-01,128.02,128.89,127.95,128.72,25611582
2017-05-02,128.89,128.99,128.55,128.93,18630669
2017-05-03,128.66,128.69,128.17,128.52,24088013
2017-05-04,128.54,128.93,128.12,128.57,14897444
2017-05-05,128.9,129.04,128.42,129.04,19462882
2017-05-08,129.1,129.32,128.84,129.32,13748785
2017-05-09,129.52,130.06,129.4,129.77,28679643
2017-05-10,129.84,129.89,129.38,129.84,20630702
2017-05-11,129.5,129.78,128.89,129.74,27483279
2017-05-12,129.82,130.06,129.68,130.03,20045714
2017-05-15,130.06,130.52,129.97,130.44,20844869
2017-05-16,130.75,131.01,130.4,130.99,22491807
2017-05-17,129.99,130.19,127.64,127.66,58062940
2017-05-18,127.65,129.21,127.47,128.77,42014836
2017-05-19,129.2,129.86,129.15,129.32,37855339
2017-05-22,129.6,130.48,129.56,130.41,20070330
2017-05-23,130.8,130.8,130.2,130.54,19937858
2017-05-24,130.93,131.2,130.57,131.14,18805228
2017-05-25,131.64,132.59,131.35,132.26,24620427
2017-05-26,132.28,132.55,132.11,132.49,14185456
2017-05-30,132.41,132.76,132.34,132.6,20644689
2017-05-31,133.03,133.07,131.88,132.56,33557780
2017-06-01,132.82,133.13,132.26,133.07,20391776
2017-06-02,133.54,134.62,133.33,134.59,37878337
2017-06-05,134.57,134.8,134.38,134.56,15870709
2017-06-06,134.42,134.84,133.83,134.03,22621222
2017-06-07,134.38,134.67,133.78,134.55,19051548
2017-06-08,134.85,134.91,133.96,134.69,25558939
2017-06-09,134.84,135.0,129.57,131.33,110552023
2017-06-12,130.26,130.86,128.97,130.62,105063148
2017-06-13,131.35,131.87,130.67,131.68,52232721
2017-06-14,132.21,132.22,130.05,131.11,60349333
2017-06-15,129.8,130.67,128.99,130.53,55465178
2017-06-16,130.5,130.55,129.48,129.96,48883392
2017-06-19,131.19,132.26,131.03,132.14,40338684
2017-06-20,132.0,132.17,131.05,131.1,40872239
2017-06-21,131.38,132.47,131.32,132.4,36323837
2017-06-22,132.59,132.85,132.02,132.36,24295780
2017-06-23,132.2,133.04,131.84,132.87,21907285
2017-06-26,133.59,133.86,131.96,132.25,34645313
2017-06-27,131.77,131.91,129.84,129.85,66409256
2017-06-28,130.33,131.84,129.58,131.72,58009070
2017-06-29,131.14,131.18,128.18,129.44,89162051
2017-06-30,129.82,130.45,129.06,129.48,69831837
