date,net_pnl,transaction_cost,portfolio_value,invested_weight,cash_weight,corr_scale,regime,stop_active,in_regime,n_long,leader,daily_return
2021-03-30,-190.24289092034311,0.7768581533231439,102161.39214621199,0.4634544683139279,0.5365455316860721,0.7,Caution,False,True,3,QUAL,-0.001858718630643512
2021-03-31,662.3750873391406,25.722676523761624,102823.76723355113,0.7152391785980995,0.2847608214019005,1.0,Normal,False,True,3,QUAL,0.006483614537976914
2021-04-01,769.6650314756895,54.57088764570795,103593.43226502682,0.7498092670287873,0.25019073297121275,1.0,Normal,False,True,3,QUAL,0.007485283336560633
2021-04-05,1040.8278318227206,4.1840413384220305,104634.26009684954,0.7654609394020948,0.2345390605979052,1.0,Normal,False,True,3,QUAL,0.010047237639157791
2021-04-06,-29.177260420506986,5.553066377947409,104605.08283642904,0.818532145456474,0.18146785454352599,1.0,Normal,False,True,3,QUAL,-0.00027884997125702897
2021-04-07,-67.8438698290843,11.753940119459372,104537.23896659995,0.9308970497301889,0.06910295026981106,1.0,Normal,False,True,3,QUAL,-0.0006485714459513574
2021-04-08,425.4017297643146,0.20727511500136986,104962.64069636427,0.9302109657650578,0.0697890342349422,1.0,Normal,False,True,3,QUAL,0.00406937981115258
2021-04-09,627.3271218697354,5.580558897452001,105589.967818234,0.9833780627476445,0.0166219372523555,1.0,Normal,False,True,3,QUAL,0.005976670534466317
2021-04-12,-61.00598582296596,30.345707347836996,105528.96183241103,0.6959861071020563,0.30401389289794367,0.7,Caution,False,True,3,QUAL,-0.0005777630875689217
2021-04-13,255.4892850158916,1.4617502809562184,105784.45111742693,0.7098377574506838,0.2901622425493162,0.7,Caution,False,True,3,QUAL,0.002421034762207083
2021-04-14,-272.451967373173,0.671501002407545,105511.99915005376,0.703489934161776,0.29651006583822404,0.7,Caution,False,True,3,QUAL,-0.0025755388858683527
2021-04-15,864.5375330612685,2.0687097281847917,106376.53668311503,0.6838835410989094,0.31611645890109064,0.7,Caution,False,True,3,QUAL,0.008193736636832817
2021-04-16,365.21185660897595,18.528720246097233,106741.74853972401,0.8580640589446108,0.1419359410553892,0.7,Caution,False,True,3,QUAL,0.0034331993501245978
2021-04-19,-435.0094279964246,2.455386210716181,106306.73911172758,0.8350610048977455,0.16493899510225452,0.7,Caution,False,True,3,QUAL,-0.004075344782594934
2021-04-20,-301.54220669639415,2.443058914512072,106005.19690503119,0.853381396580349,0.14661860341965105,0.7,Caution,False,True,3,QUAL,-0.0028365295485122117
2021-04-21,690.3685759794756,2.2801090328239737,106695.56548101066,0.874890804603681,0.12510919539631904,0.7,Caution,False,True,3,QUAL,0.006512591798664067
2021-04-22,-760.3835695783366,4.627757369155668,105935.18191143233,0.9182642789209365,0.08173572107906346,0.7,Caution,False,True,3,QUAL,-0.007126665163170884
2021-04-23,774.3206480531377,1.0787799964962521,106709.50255948547,0.9110868917557167,0.08891310824428333,0.7,Caution,False,True,3,QUAL,0.0073093813979619405
2021-04-26,-66.43431936542177,13.840628404104924,106643.06824012005,1.0407906957481439,0.0,0.7,Caution,False,True,3,QUAL,-0.0006225717276527252
2021-04-27,-222.52141205128828,0.7586048779233187,106420.54682806876,1.0336772012618898,0.0,0.7,Caution,False,True,3,QUAL,-0.002086599867421798
2021-04-28,-201.45429806462894,2.929229114917122,106219.09253000414,1.0499999999999998,0.0,0.7,Caution,False,True,3,QUAL,-0.0018930019067661351
2021-04-29,740.5709265937965,2.566095561584122,106959.66345659793,1.0499999999999998,0.0,0.7,Caution,False,True,3,QUAL,0.0069721074521946645
2021-04-30,-373.31640761910563,48.131848555469034,106586.34704897883,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,3,QUAL,-0.00349025413464011
2021-05-03,170.8006508984111,47.96385617204046,106757.14769987724,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0016024627508805078
2021-05-04,-1348.1630698208237,40.47266794795471,105408.98463005642,1.4291096785550523,0.0,1.0,Normal,False,True,4,QUAL,-0.012628316687617666
2021-05-05,-232.59409183659037,39.96156627991516,105176.39053821983,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0022065869683965083
2021-05-06,750.2364354334767,3.140724379062183,105926.6269736533,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.007133125900159598
2021-05-07,776.8452047224173,0.5126491219177033,106703.47217837571,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.007333804794101854
2021-05-10,-1103.7900969380453,5.031878041466055,105599.68208143767,1.0399967544992281,0.0,0.7,Caution,False,True,4,QUAL,-0.010344462784611586
2021-05-11,-953.7423653985871,39.272261686114646,104645.93971603908,1.4118942916132906,0.0,1.0,Normal,False,True,4,QUAL,-0.009031678378189323
2021-05-12,-2738.8131722541943,26.435931617873745,101907.12654378489,1.1592716701374004,0.0,1.0,Normal,False,True,4,QUAL,-0.026172187661423586
2021-05-13,851.6143619410038,34.483313571240785,102758.74090572589,0.8208918654980767,0.1791081345019233,0.7,Caution,False,True,4,QUAL,0.008356769451006977
2021-05-14,1165.0880249821398,7.042904969825473,103923.82893070803,0.7523536087254791,0.24764639127452093,0.7,Caution,False,True,4,QUAL,0.011338091676804685
2021-05-17,-382.48410047413984,0.44812387714279983,103541.34483023388,0.7523047897706701,0.24769521022932994,0.7,Caution,False,True,4,QUAL,-0.003680427332302815
2021-05-18,-486.4588504651139,0.7028951402931103,103054.88597976876,0.7459351124920417,0.2540648875079583,0.7,Caution,False,True,4,QUAL,-0.004698208732586104
2021-05-19,-95.43789610968429,1.8202327254971504,102959.44808365908,0.7635978628623104,0.23640213713768965,0.7,Caution,False,True,4,QUAL,-0.0009260880277759969
2021-05-20,1062.6147064544277,4.3402367949809575,104022.06279011352,0.7214430448658665,0.2785569551341335,0.7,Caution,False,True,4,QUAL,0.010320710981191415
2021-05-21,-201.5859475473082,1.5070199239465258,103820.4768425662,0.7359305476467646,0.2640694523532354,0.7,Caution,False,True,4,QUAL,-0.0019379153050834074
2021-05-24,742.7317234274548,2.5528661125336303,104563.20856599366,0.7113413125539149,0.28865868744608514,0.7,Caution,False,True,4,QUAL,0.007154000309146491
2021-05-25,-90.50671482645312,0.1995887529793433,104472.7018511672,0.7119294338127893,0.2880705661872107,0.7,Caution,False,True,4,QUAL,-0.0008655694107677561
2021-05-26,156.51514062738235,0.24870575650049787,104629.21699179459,0.7119799685044047,0.2880200314955953,0.7,Caution,False,True,4,QUAL,0.0014981438964826936
2021-05-27,23.934251787030885,1.0868047624135806,104653.15124358161,0.7215721232269282,0.2784278767730718,0.7,Caution,False,True,4,QUAL,0.0002287530431285546
2021-05-28,156.6124698822158,0.7213915035498997,104809.76371346382,0.7272709177189846,0.27272908228101544,0.7,Caution,False,True,4,QUAL,0.0014964907221732692
2021-06-01,-156.5661304921544,0.20616896668451887,104653.19758297167,0.7282742277956458,0.27172577220435423,0.7,Caution,False,True,4,QUAL,-0.0014938124554901746
2021-06-02,196.90791413930012,1.8910732877700007,104850.10549711097,0.7463441323130946,0.2536558676869054,0.7,Caution,False,True,4,QUAL,0.001881527929265483
2021-06-03,-313.4618090518593,0.41471201558555204,104536.6436880591,0.7423888476367527,0.2576111523632473,0.7,Caution,False,True,4,QUAL,-0.002989618442114933
2021-06-04,800.3208078218418,1.4980532426312072,105336.96449588095,0.7280584349720661,0.2719415650279339,0.7,Caution,False,True,4,QUAL,0.007655887730717912
2021-06-07,30.939417897201388,1.0377961896390313,105367.90391377815,0.7379105908093421,0.26208940919065793,0.7,Caution,False,True,4,QUAL,0.000293718525545809
2021-06-08,-52.27259199901212,3.8564569366707437,105315.63132177913,0.7689701947096991,0.23102980529030093,0.7,Caution,False,True,4,QUAL,-0.0004960959652550973
2021-06-09,-100.1192962607089,33.85804462607903,105215.51202551843,0.4474790333204664,0.5525209666795337,0.4,Crisis,False,True,4,QUAL,-0.0009506594130818675
2021-06-10,365.8162597192365,14.19411915805164,105581.32828523767,0.5823842282370588,0.4176157717629412,0.4,Crisis,False,True,4,QUAL,0.0034768282041008677
2021-06-11,101.26807728966385,3.5671173168036345,105682.59636252734,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,4,QUAL,0.000959147596780359
2021-06-14,129.1726842963451,2.0758755503870865,105811.76904682368,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,4,QUAL,0.0012222701631329981
2021-06-15,-246.57557267179496,0.5298066567491723,105565.19347415189,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,4,QUAL,-0.0023303227504180624
2021-06-16,-402.0120919633375,1.6109518153550975,105163.18138218856,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,4,QUAL,-0.0038081878953953887
2021-06-17,108.41832896650173,1.4896262254795798,105271.59971115507,0.6,0.4,0.4,Crisis,False,True,4,QUAL,0.0010309533007800816
2021-06-18,-749.1668833025329,4.407843225878093,104522.43282785254,0.6000000000000001,0.3999999999999999,0.4,Crisis,False,True,4,QUAL,-0.007116514666425723
2021-06-21,1339.0421522476347,47.0350947725336,105861.47498010017,1.0499999999999996,0.0,0.7,Caution,False,True,4,QUAL,0.012811050374736536
2021-06-22,681.7248703241922,3.685007917933144,106543.19985042437,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.006439782465267396
2021-06-23,-96.72652252465038,0.5667151387618904,106446.47332789972,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0009078620002069058
2021-06-24,845.1790359988414,0.9624206034466743,107291.65236389855,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.007939943988518399
2021-06-25,567.1771670143758,2.516850860433633,107858.82953091293,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.005286312164255747
2021-06-28,546.3862134628263,1.6043754403063712,108405.21574437576,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.005065753224275709
2021-06-29,161.46797290661084,0.9321405159119618,108566.68371728237,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0014894852779718587
2021-06-30,-56.65482513236997,0.4423060365572154,108510.02889215,1.05,0.0,0.7,Caution,False,True,4,QUAL,-0.0005218435637207483
2021-07-01,451.76572529966495,3.7493637399428827,108961.79461744966,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.00416335457572021
2021-07-02,830.4537490091105,2.5199330544309397,109792.24836645878,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.007621513136092545
2021-07-06,-219.3080413107711,2.0401360271347357,109572.94032514801,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0019974820132909227
2021-07-07,335.7665943779164,0.6554135815813688,109908.70691952592,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.00306432038221808
2021-07-08,-1354.643958892226,48.834810281658804,108554.0629606337,1.4943215797035547,0.0,1.0,Normal,False,True,4,QUAL,-0.012325174200112126
2021-07-09,1056.2113556560723,48.23291273790793,109610.27431628977,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.009729818735933442
2021-07-12,435.8639836793003,0.8270018856689064,110046.13829996907,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.003976488393976442
2021-07-13,-323.95082016477727,1.6205829469589055,109722.18747980428,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0029437727226896094
2021-07-14,62.356381667843394,2.49822686528279,109784.54386147214,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0005683115065430212
2021-07-15,-364.11372868545146,4.515267490648148,109420.43013278669,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.003316621045899648
2021-07-16,-911.1024344117568,49.20597909609134,108509.32769837492,1.4996964509861421,0.0,1.0,Normal,False,True,4,QUAL,-0.008326620844992954
2021-07-19,-1765.1781322121712,3.435207618681984,106744.14956616276,1.5,0.0,1.0,Normal,False,True,4,QUAL,-0.016267524365452382
2021-07-20,2017.2008764769064,7.895145610438885,108761.35044263967,1.4999999999999998,0.0,1.0,Normal,False,True,4,QUAL,0.018897531009196843
2021-07-21,1097.533945318166,2.1739873102227287,109858.88438795783,1.5,0.0,1.0,Normal,False,True,4,QUAL,0.010091212924916755
2021-07-22,454.0779955696329,3.362977942467671,110312.96238352747,1.5,0.0,1.0,Normal,False,True,4,QUAL,0.0041332842409549046
2021-07-23,1940.3935573627884,3.2081250361796543,112253.35594089025,1.5000000000000002,0.0,1.0,Normal,False,True,4,QUAL,0.0175898961956672
2021-07-26,-12.26624033729928,50.51401017340066,112241.08970055296,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0001092728162511094
2021-07-27,-542.9510491107856,1.7115120836602844,111698.13865144218,1.0396822110858916,0.0,0.7,Caution,False,True,4,QUAL,-0.004837364378404736
2021-07-28,131.77743149786843,0.6497393933022855,111829.91608294005,1.0396520088330417,0.0,0.7,Caution,False,True,4,QUAL,0.0011797638983858485
2021-07-29,410.0599684432777,0.4955060702179745,112239.97605138333,1.0392673097168224,0.0,0.7,Caution,False,True,4,QUAL,0.003666818171795386
2021-07-30,-332.4105460900982,1.7952741656699271,111907.56550529323,1.0320346025454596,0.0,0.7,Caution,False,True,4,QUAL,-0.0029616056398472593
2021-08-02,-138.37844047699807,2.3713049234888466,111769.18706481623,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0012365423182264898
2021-08-03,838.2559872650288,1.8085571190871172,112607.44305208126,1.035167492841898,0.0,0.7,Caution,False,True,4,QUAL,0.007499884442918195
2021-08-04,-187.973640540128,0.32208453016758526,112419.46941154113,1.0323072509126088,0.0,0.7,Caution,False,True,4,QUAL,-0.0016692825575764976
2021-08-05,730.788226606162,2.419754978803313,113150.25763814729,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.006500548618770996
2021-08-06,-43.396760328431526,1.988985534216675,113106.86087781886,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.00038353213889458096
2021-08-09,214.25973408865107,50.898087395018514,113321.12061190752,1.5,0.0,1.0,Normal,False,True,4,QUAL,0.001894312444230066
2021-08-10,-142.96423801171014,50.994504275358416,113178.1563738958,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0012615851064632676
2021-08-11,47.327906397363705,0.8894194328097885,113225.48428029317,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0004181717383786589
2021-08-12,237.40072237232079,1.303461533392182,113462.88500266548,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0020967075025674253
2021-08-13,310.6621172212654,2.8429342853415265,113773.54711988675,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0027380065050696296
2021-08-16,318.7293915841893,6.3860465811648695,114092.27651147093,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.002801436710488899
2021-08-17,-1056.654534788824,51.0563975215904,113035.6219766821,1.4975009096383236,0.0,1.0,Normal,False,True,4,QUAL,-0.009261402849496014
2021-08-18,-1801.5029163397758,16.63693831048092,111234.11906034233,1.4990057160781194,0.0,1.0,Normal,False,True,4,QUAL,-0.015937479573575525
2021-08-19,198.8310393634934,49.94475528100782,111432.95009970582,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.001787500463375194
2021-08-20,1027.993519499953,3.179763776953214,112460.94361920578,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.009225220355201444
2021-08-23,1371.2021200660945,46.93421052380101,113832.14573927187,1.467337868715746,0.0,1.0,Normal,False,True,4,QUAL,0.012192696201349712
2021-08-24,177.40340173760987,5.076020247738919,114009.54914100948,1.4670315412622446,0.0,1.0,Normal,False,True,4,QUAL,0.0015584648834077635
2021-08-25,332.51001286800647,0.7675414899530775,114342.05915387749,1.4691512226001677,0.0,1.0,Normal,False,True,4,QUAL,0.0029165101991303452
2021-08-26,-768.2416201244756,47.92661388896847,113573.81753375301,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0067188016886297565
2021-08-27,1054.5803689407296,1.8858580154021614,114628.39790269374,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.009285417993696645
2021-08-30,518.2270733856622,2.0078897892247203,115146.6249760794,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.004520930963595749
2021-08-31,-275.5035447358482,1.356010044937441,114871.12143134355,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.002392632391901034
2021-09-01,176.00990953442036,0.9791772128207182,115047.13134087797,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.001532238105985745
2021-09-02,258.57093005274874,1.8120711358065287,115305.70227093072,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.0022475217507737597
2021-09-03,82.34272845662592,0.7927776209745456,115388.04499938735,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.000714125380054036
2021-09-07,-653.3797068491916,7.167686513543658,114734.66529253815,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0056624558189946
2021-09-08,-288.7229769824805,48.949857582816854,114445.94231555567,1.476635293335364,0.0,1.0,Normal,False,True,4,QUAL,-0.002516440661122997
2021-09-09,-538.0141971239071,2.3119123955463494,113907.92811843177,1.4719193744214616,0.0,1.0,Normal,False,True,4,QUAL,-0.004701033398287459
2021-09-10,-1004.8551032307006,1.0877138562321758,112903.07301520107,1.4680418007412115,0.0,1.0,Normal,False,True,4,QUAL,-0.008821643232646087
2021-09-13,-139.28547746179072,0.37189146336243595,112763.78753773928,1.4660283045449416,0.0,1.0,Normal,False,True,4,QUAL,-0.0012336730413266747
2021-09-14,-770.1606837663254,1.1267918070834173,111993.62685397295,1.460760508664351,0.0,1.0,Normal,False,True,4,QUAL,-0.0068298582424661065
2021-09-15,1204.7058657773348,2.521211694771399,113198.33271975028,1.4574299726093596,0.0,1.0,Normal,False,True,4,QUAL,0.010756914474679307
2021-09-16,-173.4027460925747,46.12039359943302,113024.92997365771,1.05,0.0,0.7,Caution,False,True,4,QUAL,-0.001531848940936921
2021-09-17,-1628.0139766908112,46.16579616706796,111396.9159969669,1.4584567553178545,0.0,1.0,Normal,False,True,4,QUAL,-0.014404025528440905
2021-09-20,-1983.1972485290962,45.500822860536736,109413.71874843781,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.01780298162458191
2021-09-21,-26.722943238092522,3.995607781829004,109386.99580519971,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,-0.0002442375923583538
2021-09-22,949.2930988469767,0.7804696882208878,110336.28890404668,1.0499999999999998,0.0,0.7,Caution,False,True,4,QUAL,0.008678299388873536
2021-09-23,1141.084389854386,7.468691581259074,111477.37329390107,0.9823097445505515,0.017690255449448467,0.7,Caution,False,True,4,QUAL,0.010341877556229243
2021-09-24,22.673687704564433,1.894116892303869,111500.04698160563,0.9993007879913597,0.0006992120086403153,0.7,Caution,False,True,4,QUAL,0.00020339273374146602
2021-09-27,-729.3047488519959,6.119842642046772,110770.74223275363,1.0390950850655707,0.0,0.7,Caution,False,True,4,QUAL,-0.0065408470094394724
2021-09-28,-2064.4401118472774,19.760980752772287,108706.30212090636,0.8606997763905585,0.1393002236094415,0.7,Caution,False,True,4,QUAL,-0.018637052259787477
2021-09-29,3.9255578491393734,40.331628616866794,108710.2276787555,0.48968514494804327,0.5103148550519567,0.4,Crisis,False,True,4,QUAL,3.611159401571081e-05
2021-09-30,-485.7829056381679,0.8121765740955819,108224.44477311733,0.483663657756887,0.516336342243113,0.4,Crisis,False,True,4,QUAL,-0.00446860351607102
2021-10-01,526.1184682699079,74.01586933991634,108750.56324138724,0.8143716930894709,0.18562830691052912,0.7,Caution,False,True,3,QQQ,0.004861364448418906
2021-10-04,-758.5913423454958,40.32050990955305,107991.97189904175,0.44361030383527456,0.5563896961647254,0.4,Crisis,False,True,3,QQQ,-0.0069755164454798745
2021-10-05,485.9190220430104,2.832741646710199,108477.89092108476,0.4173792646487836,0.5826207353512164,0.4,Crisis,False,True,3,USMV,0.004499584677435843
2021-10-06,184.9540234718228,0.6141446364132838,108662.8449445566,0.4118873790421953,0.5881126209578047,0.4,Crisis,False,True,3,USMV,0.0017049928045372188
2021-10-07,410.74831988628694,1.7108799882663792,109073.59326444288,0.39614253093758944,0.6038574690624106,0.4,Crisis,False,True,3,USMV,0.003780025454844887
2021-10-08,-171.43146014692533,0.17703561187664932,108902.16180429596,0.39776561500934493,0.6022343849906551,0.4,Crisis,False,True,3,USMV,-0.0015717045255059972
2021-10-11,-292.4365451931069,0.3265491176196299,108609.72525910285,0.3947670600476311,0.6052329399523688,0.4,Crisis,False,True,3,USMV,-0.0026853144175285866
2021-10-12,-43.03363376523768,0.12178509075322645,108566.69162533761,0.3957281431388864,0.6042718568611136,0.4,Crisis,False,True,3,USMV,-0.00039622265559161724
2021-10-13,274.8486044491909,0.39533453320727563,108841.5402297868,0.3975973650296469,0.6024026349703531,0.4,Crisis,False,True,3,USMV,0.0025316107577238347
2021-10-14,664.1848278072102,3.6650788217425134,109505.72505759401,0.3639238354746187,0.6360761645253813,0.4,Crisis,False,True,3,USMV,0.006102310077613565
2021-10-15,235.27193314850564,0.627535497269663,109740.99699074251,0.3685628377824666,0.6314371622175334,0.4,Crisis,False,True,3,USMV,0.002148489798362282
2021-10-18,256.86297061942554,3.196512169630132,109997.85996136193,0.3976906228152542,0.6023093771847459,0.4,Crisis,False,True,3,USMV,0.0023406290963539716
